Year,Competition,Location,Gender,Phase,Gate,BIB,Ramp Position,Action,Order,Final Position,Upstream Tactic,Athlete Name,Faults,Contest Statistics,Video Link
2026,AO,Penrith,W,H3,Gate 5,R,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,H3,Gate 5,G,,Right-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,H3,Gate 5,B,,Left-Up,3,,SPLIT,,,,
2026,AO,Penrith,W,H3,Course,R,,Roll,1,,,,,,
2026,AO,Penrith,W,H3,Course,G,,Roll,2,,,,,,
2026,AO,Penrith,W,H3,Course,B,,Roll,3,,,,,,
2026,AO,Penrith,W,H3,Special,R,,Down-Left,1,,Down-Left,,,,
2026,AO,Penrith,W,H3,Special,G,,Down-Right,2,,SPLIT,,,,
2026,AO,Penrith,W,H3,Special,B,,Down-Left,3,,SPLIT,,,,
2026,AO,Penrith,W,H3,Gate 7,R,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H3,Gate 7,G,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H3,Gate 7,B,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H3,Finish,R,,Finish,1,1,,,,,
2026,AO,Penrith,W,H3,Finish,G,,Finish,2,2,,,,,
2026,AO,Penrith,W,H3,Finish,B,,Finish,3,3,,,,,
2026,AO,Penrith,W,H4,Ramp,R,1,Assigned,,,,HILGERTOVA Amalie,,,
2026,AO,Penrith,W,H4,Ramp,B,2,Assigned,,,,CASSERLEY Lucy,,,
2026,AO,Penrith,W,H4,Ramp,Y,3,Assigned,,,,BLACKLOCK Madeline,,,
2026,AO,Penrith,W,H4,Ramp,G,4,Assigned,,,,CROSBEE Sarah,,,
2026,AO,Penrith,W,H4,Gate 1,G,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,H4,Gate 1,Y,,Left-Up,2,,FOLLOW,,,,
2026,AO,Penrith,W,H4,Gate 1,R,,Right-Up,3,,SPLIT,,,,
2026,AO,Penrith,W,H4,Gate 1,B,,Right-Up,4,,FOLLOW,,,,
2026,AO,Penrith,W,H4,Gate 2,R,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H4,Gate 2,G,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H4,Gate 2,B,,Down-Left,3,,,,,,
2026,AO,Penrith,W,H4,Gate 2,Y,,Down-Left,4,,,,,,
2026,AO,Penrith,W,H4,Gate 3,R,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H4,Gate 3,G,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H4,Gate 3,B,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H4,Gate 3,Y,,Down-Right,4,,,,,,
2026,AO,Penrith,W,H4,Gate 4,R,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H4,Gate 4,G,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H4,Gate 4,B,,Down-Left,3,,,,,,
2026,AO,Penrith,W,H4,Gate 4,Y,,Down-Left,4,,,,,,
2026,AO,Penrith,W,H4,Gate 5,G,,Right-Up,1,,Right-Up,,,,
2026,AO,Penrith,W,H4,Gate 5,R,,Left-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,H4,Gate 5,B,,Left-Up,3,,FOLLOW,,,,
2026,AO,Penrith,W,H4,Gate 5,Y,,Left-Up,4,,FOLLOW,,,,
2026,AO,Penrith,W,H4,Course,R,,Roll,1,,,,,,
2026,AO,Penrith,W,H4,Course,G,,Roll,2,,,,,,
2026,AO,Penrith,W,H4,Course,B,,Roll,3,,,,,,
2026,AO,Penrith,W,H4,Course,Y,,Roll,4,,,,,,
2026,AO,Penrith,W,H4,Special,R,,Down-Left,1,,Down-Left,,,,
2026,AO,Penrith,W,H4,Special,G,,Down-Right,2,,SPLIT,,,,
2026,AO,Penrith,W,H4,Special,B,,Down-Left,3,,SPLIT,,,,
2026,AO,Penrith,W,H4,Special,Y,,Down-Left,4,,FOLLOW,,,,
2026,AO,Penrith,W,H4,Gate 7,G,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H4,Gate 7,R,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H4,Gate 7,B,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H4,Gate 7,Y,,Down-Right,4,,,,,,
2026,AO,Penrith,W,H4,Finish,G,,Finish,1,1,,,,,
2026,AO,Penrith,W,H4,Finish,R,,Finish,2,2,,,,,
2026,AO,Penrith,W,H4,Finish,B,,Finish,3,3,,,,,
2026,AO,Penrith,W,H4,Finish,Y,,Finish,4,4,,,,,
2026,AO,Penrith,W,H5,Ramp,R,1,Assigned,,,,BEKOVA Katerina,,,
2026,AO,Penrith,W,H5,Ramp,G,3,Assigned,,,,ZWOLINSKA Klaudia,,,
2026,AO,Penrith,W,H5,Ramp,Y,2,Assigned,,,,DAVIES Stella,,,
2026,AO,Penrith,W,H5,Ramp,B,4,Assigned,,,,SRIBAR Ria,,,
2026,AO,Penrith,W,H5,Gate 1,R,,Right-Up,1,,Right-Up,,,,
2026,AO,Penrith,W,H5,Gate 1,B,,Right-Up,2,,FOLLOW,,,,
2026,AO,Penrith,W,H5,Gate 1,Y,,Right-Up,3,,FOLLOW,,,,
2026,AO,Penrith,W,H5,Gate 1,G,,Left-Up,4,,SPLIT,,,,
2026,AO,Penrith,W,H5,Gate 2,B,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H5,Gate 2,R,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H5,Gate 2,G,,Down-Left,3,,,,,,
2026,AO,Penrith,W,H5,Gate 2,Y,,Down-Left,4,,,,,,
2026,AO,Penrith,W,H5,Gate 3,B,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H5,Gate 3,R,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H5,Gate 3,G,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H5,Gate 3,Y,,Down-Right,4,,,,,,
2026,AO,Penrith,W,H5,Gate 4,B,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H5,Gate 4,R,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H5,Gate 4,G,,Down-Left,3,,,,,,
2026,AO,Penrith,W,H5,Gate 4,Y,,Down-Left,4,,,,,,
2026,AO,Penrith,W,H5,Gate 5,B,,Right-Up,1,,Right-Up,,,,
2026,AO,Penrith,W,H5,Gate 5,R,,Left-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,H5,Gate 5,G,,Left-Up,3,,FOLLOW,,,,
2026,AO,Penrith,W,H5,Gate 5,Y,,Left-Up,4,,FOLLOW,,FLT,,
2026,AO,Penrith,W,H5,Course,R,,Roll,1,,,,,,
2026,AO,Penrith,W,H5,Course,B,,Roll,2,,,,,,
2026,AO,Penrith,W,H5,Course,G,,Roll,3,,,,,,
2026,AO,Penrith,W,H5,Course,Y,,Roll,4,,,,,,
2026,AO,Penrith,W,H5,Special,R,,Down-Left,1,,Down-Left,,,,
2026,AO,Penrith,W,H5,Special,B,,Down-Right,2,,FOLLOW,,,,
2026,AO,Penrith,W,H5,Special,G,,Down-Right,3,,FOLLOW,,FLT,,
2026,AO,Penrith,W,H5,Special,Y,,Down-Right,4,,FOLLOW,,,,
2026,AO,Penrith,W,H5,Gate 7,B,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H5,Gate 7,R,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H5,Gate 7,G,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H5,Gate 7,Y,,Down-Right,4,,,,,,
2026,AO,Penrith,W,H5,Finish,B,,Finish,1,1,,,,,
2026,AO,Penrith,W,H5,Finish,R,,Finish,2,2,,,,,
2026,AO,Penrith,W,H5,Finish,G,,Finish,3,3,,,,,
2026,AO,Penrith,W,H5,Finish,Y,,Finish,4,4,,,,,
2026,AO,Penrith,W,H6,Ramp,R,4,Assigned,,,,FOX Noemie,,,
2026,AO,Penrith,W,H6,Ramp,G,1,Assigned,,,,O'CALLAGHAN Georgie,,,
2026,AO,Penrith,W,H6,Ramp,B,3,Assigned,,,,LONG Olivia,,,
2026,AO,Penrith,W,H6,Ramp,Y,2,Assigned,,,,OCHI Masumi,,,
2026,AO,Penrith,W,H6,Gate 1,R,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,H6,Gate 1,B,,Left-Up,2,,FOLLOW,,,,
2026,AO,Penrith,W,H6,Gate 1,G,,Right-Up,3,,SPLIT,,,,
2026,AO,Penrith,W,H6,Gate 1,Y,,Right-Up,4,,FOLLOW,,,,
2026,AO,Penrith,W,H6,Gate 2,R,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H6,Gate 2,G,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H6,Gate 2,B,,Down-Left,3,,,,,,
2026,AO,Penrith,W,H6,Gate 2,Y,,Down-Left,4,,,,,,
2026,AO,Penrith,W,H6,Gate 3,R,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H6,Gate 3,G,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H6,Gate 3,B,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H6,Gate 3,Y,,Down-Right,4,,,,,,
2026,AO,Penrith,W,H6,Gate 4,R,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H6,Gate 4,G,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H6,Gate 4,B,,Down-Left,3,4,,,FLT 4,,
2026,AO,Penrith,W,H6,Gate 4,Y,,Down-Left,4,,,,,,
2026,AO,Penrith,W,H6,Gate 5,R,,Right-Up,1,,Right-Up,,,,
2026,AO,Penrith,W,H6,Gate 5,G,,Left-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,H6,Gate 5,Y,,Left-Up,3,,FOLLOW,,,,
2026,AO,Penrith,W,H6,Gate 5,B,,Right-Up,4,,SPLIT,,,,
2026,AO,Penrith,W,H6,Course,R,,Roll,1,,,,,,
2026,AO,Penrith,W,H6,Course,G,,Roll,2,,,,,,
2026,AO,Penrith,W,H6,Course,Y,,Roll,3,,,,,,
2026,AO,Penrith,W,H6,Course,B,,Roll,4,4,,,FLT R,,
2026,AO,Penrith,W,H6,Special,R,,Down-Right,1,,Down-Right,,,,
2026,AO,Penrith,W,H6,Special,G,,Down-Left,2,,SPLIT,,,,
2026,AO,Penrith,W,H6,Special,Y,,Down-Left,3,,FOLLOW,,,,
2026,AO,Penrith,W,H6,Special,B,,Down-Left,4,,FOLLOW,,,,
2026,AO,Penrith,W,H6,Gate 7,R,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H6,Gate 7,G,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H6,Gate 7,Y,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H6,Gate 7,B,,Down-Right,4,,,,,,
2026,AO,Penrith,W,H6,Finish,R,,Finish,1,1,,,,,
2026,AO,Penrith,W,H6,Finish,G,,Finish,2,2,,,,,
2026,AO,Penrith,W,H6,Finish,Y,,Finish,3,3,,,,,
2026,AO,Penrith,W,H6,Finish,B,,Finish,4,4,,,,,
2026,AO,Penrith,W,H7,Ramp,R,4,Assigned,,,,MINAZOVA Alsu,,,
2026,AO,Penrith,W,H7,Ramp,Y,3,Assigned,,,,WATSON Amelia,,,
2026,AO,Penrith,W,H7,Ramp,G,2,Assigned,,,,SOKOLOVA Mariia,,,
2026,AO,Penrith,W,H7,Ramp,B,1,Assigned,,,,FLORISSON Isabella,,,
2026,AO,Penrith,W,H7,Gate 1,R,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,H7,Gate 1,Y,,Left-Up,2,,FOLLOW,,,,
2026,AO,Penrith,W,H7,Gate 1,G,,Right-Up,3,,SPLIT,,,,
2026,AO,Penrith,W,H7,Gate 1,B,,Right-Up,4,,FOLLOW,,,,
2026,AO,Penrith,W,H7,Gate 2,Y,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H7,Gate 2,B,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H7,Gate 2,G,,Down-Left,3,,,,,,
2026,AO,Penrith,W,H7,Gate 2,R,,Down-Left,4,,,,,,
2026,AO,Penrith,W,H7,Gate 3,Y,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H7,Gate 3,B,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H7,Gate 3,G,,Down-Right,3,4,,,FLT 3,,
2026,AO,Penrith,W,H7,Gate 3,R,,Down-Right,4,,,,,,
2026,AO,Penrith,W,H7,Gate 4,Y,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H7,Gate 4,B,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H7,Gate 4,G,,Down-Left,3,,,,,,
2026,AO,Penrith,W,H7,Gate 4,R,,Down-Left,4,,,,,,
2026,AO,Penrith,W,H7,Gate 5,Y,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,H7,Gate 5,B,,Right-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,H7,Gate 5,G,,Right-Up,3,,FOLLOW,,,,
2026,AO,Penrith,W,H7,Gate 5,R,,Left-Up,4,,SPLIT,,,,
2026,AO,Penrith,W,H7,Course,G,,Roll,1,,,,,,
2026,AO,Penrith,W,H7,Course,Y,,Roll,2,,,,,,
2026,AO,Penrith,W,H7,Course,R,,Roll,3,,,,,,
2026,AO,Penrith,W,H7,Course,B,,Roll,4,,,,,,
2026,AO,Penrith,W,H7,Special,G,,Down-Left,1,,Down-Left,,,,
2026,AO,Penrith,W,H7,Special,Y,,Down-Left,2,,FOLLOW,,,,
2026,AO,Penrith,W,H7,Special,R,,Down-Left,3,,FOLLOW,,,,
2026,AO,Penrith,W,H7,Special,B,,Down-Right,4,,SPLIT,,,,
2026,AO,Penrith,W,H7,Gate 7,G,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H7,Gate 7,B,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H7,Gate 7,R,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H7,Gate 7,Y,,Down-Right,4,,,,,,
2026,AO,Penrith,W,H7,Finish,G,,Finish,1,1,,,,,
2026,AO,Penrith,W,H7,Finish,B,,Finish,2,2,,,,,
2026,AO,Penrith,W,H7,Finish,R,,Finish,3,3,,,,,
2026,AO,Penrith,W,H7,Finish,Y,,Finish,4,4,,,,,
2026,AO,Penrith,W,H8,Ramp,R,4,Assigned,,,,WOODS Kimberley,,,
2026,AO,Penrith,W,H8,Ramp,G,3,Assigned,,,,PANKOVA Zuzana,,,
2026,AO,Penrith,W,H8,Ramp,B,1,Assigned,,,,STEPHENSON Fin,,,
2026,AO,Penrith,W,H8,Gate 1,R,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,H8,Gate 1,G,,Right-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,H8,Gate 1,B,,Right-Up,3,,FOLLOW,,,,
2026,AO,Penrith,W,H8,Gate 2,R,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H8,Gate 2,B,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H8,Gate 2,G,,Down-Left,3,,,,,,
2026,AO,Penrith,W,H8,Gate 3,R,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H8,Gate 3,B,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H8,Gate 3,G,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H8,Gate 4,R,,Down-Left,1,,,,,,
2026,AO,Penrith,W,H8,Gate 4,B,,Down-Left,2,,,,,,
2026,AO,Penrith,W,H8,Gate 4,G,,Down-Left,3,,,,,,
2026,AO,Penrith,W,H8,Gate 5,R,,Right-Up,1,,Right-Up,,,,
2026,AO,Penrith,W,H8,Gate 5,B,,Left-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,H8,Gate 5,G,,Left-Up,3,,FOLLOW,,,,
2026,AO,Penrith,W,H8,Course,R,,Roll,1,,,,,,
2026,AO,Penrith,W,H8,Course,G,,Roll,2,,,,,,
2026,AO,Penrith,W,H8,Course,B,,Roll,3,,,,,,
2026,AO,Penrith,W,H8,Special,R,,Down-Left,1,,Down-Left,,,,
2026,AO,Penrith,W,H8,Special,G,,Down-Right,2,,SPLIT,,,,
2026,AO,Penrith,W,H8,Special,B,,Down-Left,3,,SPLIT,,,,
2026,AO,Penrith,W,H8,Gate 7,R,,Down-Right,1,,,,,,
2026,AO,Penrith,W,H8,Gate 7,G,,Down-Right,2,,,,,,
2026,AO,Penrith,W,H8,Gate 7,B,,Down-Right,3,,,,,,
2026,AO,Penrith,W,H8,Finish,R,,Finish,1,1,,,,,
2026,AO,Penrith,W,H8,Finish,G,,Finish,2,2,,,,,
2026,AO,Penrith,W,H8,Finish,B,,Finish,3,3,,,,,
2026,AO,Penrith,W,QF1,Ramp,R,4,Assigned,,,,KNEBLOVA tereza,,,
2026,AO,Penrith,W,QF1,Ramp,G,3,Assigned,,,,STANOVSKA Sona,,,
2026,AO,Penrith,W,QF1,Ramp,Y,2,Assigned,,,,YAZAWA Aki,,,
2026,AO,Penrith,W,QF1,Ramp,B,1,Assigned,,,,MACKIE Ada,,,
2026,AO,Penrith,W,QF1,Gate 1,R,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,QF1,Gate 1,Y,,Left-Up,2,,FOLLOW,,,,
2026,AO,Penrith,W,QF1,Gate 1,G,,Right-Up,3,,SPLIT,,,,
2026,AO,Penrith,W,QF1,Gate 1,B,,Right-Up,4,,FOLLOW,,,,
2026,AO,Penrith,W,QF1,Gate 2,B,,Down-Left,1,,,,,,
2026,AO,Penrith,W,QF1,Gate 2,G,,Down-Left,2,,,,,,
2026,AO,Penrith,W,QF1,Gate 2,R,,Down-Left,3,,,,,,
2026,AO,Penrith,W,QF1,Gate 2,Y,,Down-Left,4,,,,,,
2026,AO,Penrith,W,QF1,Gate 3,B,,Down-Right,1,,,,,,
2026,AO,Penrith,W,QF1,Gate 3,R,,Down-Right,2,,,,,,
2026,AO,Penrith,W,QF1,Gate 3,Y,,Down-Right,3,,,,,,
2026,AO,Penrith,W,QF1,Gate 3,G,,Down-Right,4,,,,,,
2026,AO,Penrith,W,QF1,Gate 4,B,,Down-Left,1,,,,,,
2026,AO,Penrith,W,QF1,Gate 4,R,,Down-Left,2,,,,,,
2026,AO,Penrith,W,QF1,Gate 4,Y,,Down-Left,3,,,,,,
2026,AO,Penrith,W,QF1,Gate 4,G,,Down-Left,4,,,,,,
2026,AO,Penrith,W,QF1,Gate 5,B,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,QF1,Gate 5,R,,Right-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,QF1,Gate 5,Y,,Left-Up,3,,SPLIT,,,,
2026,AO,Penrith,W,QF1,Gate 5,G,,Right-Up,4,,SPLIT,,FLT,,
2026,AO,Penrith,W,QF1,Course,R,,Roll,1,,,,,,
2026,AO,Penrith,W,QF1,Course,Y,,Roll,2,,,,,,
2026,AO,Penrith,W,QF1,Course,B,,Roll,3,,,,,,
2026,AO,Penrith,W,QF1,Course,G,,Roll,4,,,,,,
2026,AO,Penrith,W,QF1,Special,R,,Down-Left,1,,Down-Left,,,,
2026,AO,Penrith,W,QF1,Special,Y,,Down-Left,2,,FOLLOW,,,,
2026,AO,Penrith,W,QF1,Special,G,,Down-Right,3,,SPLIT,,,,
2026,AO,Penrith,W,QF1,Special,B,,Down-Left,4,,SPLIT,,,,
2026,AO,Penrith,W,QF1,Gate 7,R,,Down-Right,1,,,,,,
2026,AO,Penrith,W,QF1,Gate 7,G,,Down-Right,2,,,,,,
2026,AO,Penrith,W,QF1,Gate 7,Y,,Down-Right,3,,,,,,
2026,AO,Penrith,W,QF1,Gate 7,B,,Down-Right,4,,,,FLT,,
2026,AO,Penrith,W,QF1,Finish,R,,Finish,1,1,,,,,
2026,AO,Penrith,W,QF1,Finish,G,,Finish,2,2,,,,,
2026,AO,Penrith,W,QF1,Finish,Y,,Finish,3,3,,,,,
2026,AO,Penrith,W,QF1,Finish,B,,Finish,4,4,,,,,
2026,AO,Penrith,W,QF2,Ramp,R,4,Assigned,,,,HOCEVAR Eva Alina,,,
2026,AO,Penrith,W,QF2,Ramp,B,3,Assigned,,,,HILGERTOVA Amalie,,,
2026,AO,Penrith,W,QF2,Ramp,G,1,Assigned,,,,CROSBEE Sarah,,,
2026,AO,Penrith,W,QF2,Ramp,Y,2,Assigned,,,,DAVIDSON Codie,,,
2026,AO,Penrith,W,QF2,Gate 1,R,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,QF2,Gate 1,B,,Left-Up,2,,FOLLOW,,,,
2026,AO,Penrith,W,QF2,Gate 1,Y,,Right-Up,3,,SPLIT,,,,
2026,AO,Penrith,W,QF2,Gate 1,G,,Right-Up,4,,FOLLOW,,,,
2026,AO,Penrith,W,QF2,Gate 2,Y,,Down-Left,1,,,,,,
2026,AO,Penrith,W,QF2,Gate 2,R,,Down-Left,2,,,,,,
2026,AO,Penrith,W,QF2,Gate 2,B,,Down-Left,3,,,,,,
2026,AO,Penrith,W,QF2,Gate 2,G,,Down-Left,4,,,,,,
2026,AO,Penrith,W,QF2,Gate 3,Y,,Down-Right,1,,,,,,
2026,AO,Penrith,W,QF2,Gate 3,R,,Down-Right,2,,,,,,
2026,AO,Penrith,W,QF2,Gate 3,B,,Down-Right,3,,,,,,
2026,AO,Penrith,W,QF2,Gate 3,G,,Down-Right,4,,,,,,
2026,AO,Penrith,W,QF2,Gate 4,Y,,Down-Left,1,,,,,,
2026,AO,Penrith,W,QF2,Gate 4,R,,Down-Left,2,,,,,,
2026,AO,Penrith,W,QF2,Gate 4,B,,Down-Left,3,,,,,,
2026,AO,Penrith,W,QF2,Gate 4,G,,Down-Left,4,,,,,,
2026,AO,Penrith,W,QF2,Gate 5,Y,,Right-Up,1,,Right-Up,,,,
2026,AO,Penrith,W,QF2,Gate 5,R,,Left-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,QF2,Gate 5,B,,Left-Up,3,,FOLLOW,,,,
2026,AO,Penrith,W,QF2,Gate 5,G,,Right-Up,4,,SPLIT,,,,
2026,AO,Penrith,W,QF2,Course,Y,,Roll,1,,,,,,
2026,AO,Penrith,W,QF2,Course,R,,Roll,2,,,,,,
2026,AO,Penrith,W,QF2,Course,B,,Roll,3,,,,,,
2026,AO,Penrith,W,QF2,Course,G,,Roll,4,,,,,,
2026,AO,Penrith,W,QF2,Special,R,,Down-Left,1,,Down-Left,,,,
2026,AO,Penrith,W,QF2,Special,Y,,Down-Right,2,,SPLIT,,,,
2026,AO,Penrith,W,QF2,Special,B,,Down-Left,3,,SPLIT,,,,
2026,AO,Penrith,W,QF2,Special,G,,Down-Right,4,,SPLIT,,,,
2026,AO,Penrith,W,QF2,Gate 7,R,,Down-Right,1,,,,,,
2026,AO,Penrith,W,QF2,Gate 7,Y,,Down-Right,2,,,,,,
2026,AO,Penrith,W,QF2,Gate 7,B,,Down-Right,3,,,,,,
2026,AO,Penrith,W,QF2,Gate 7,G,,Down-Right,4,,,,,,
2026,AO,Penrith,W,QF2,Finish,R,,Finish,1,1,,,,,
2026,AO,Penrith,W,QF2,Finish,Y,,Finish,2,2,,,,,
2026,AO,Penrith,W,QF2,Finish,B,,Finish,3,3,,,,,
2026,AO,Penrith,W,QF2,Finish,G,,Finish,4,4,,,,,
2026,AO,Penrith,W,QF3,Ramp,R,1,Assigned,,,,FOX Noemie,,,
2026,AO,Penrith,W,QF3,Ramp,Y,2,Assigned,,,,O'CALLAGHAN Georgie,,,
2026,AO,Penrith,W,QF3,Ramp,B,3,Assigned,,,,BEKOVA Katerina,,,
2026,AO,Penrith,W,QF3,Ramp,G,4,Assigned,,,,SRIBAR Ria,,,
2026,AO,Penrith,W,QF3,Gate 1,G,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,QF3,Gate 1,B,,Left-Up,2,,FOLLOW,,,,
2026,AO,Penrith,W,QF3,Gate 1,R,,Right-Up,3,,SPLIT,,,,
2026,AO,Penrith,W,QF3,Gate 1,Y,,Right-Up,4,,FOLLOW,,,,
2026,AO,Penrith,W,QF3,Gate 2,B,,Down-Left,1,,,,,,
2026,AO,Penrith,W,QF3,Gate 2,G,,Down-Left,2,,,,,,
2026,AO,Penrith,W,QF3,Gate 2,R,,Down-Left,3,,,,,,
2026,AO,Penrith,W,QF3,Gate 2,Y,,Down-Left,4,,,,,,
2026,AO,Penrith,W,QF3,Gate 3,B,,Down-Right,1,,,,,,
2026,AO,Penrith,W,QF3,Gate 3,G,,Down-Right,2,,,,,,
2026,AO,Penrith,W,QF3,Gate 3,R,,Down-Right,3,,,,,,
2026,AO,Penrith,W,QF3,Gate 3,Y,,Down-Right,4,,,,,,
2026,AO,Penrith,W,QF3,Gate 4,B,,Down-Left,1,,,,,,
2026,AO,Penrith,W,QF3,Gate 4,G,,Down-Left,2,,,,,,
2026,AO,Penrith,W,QF3,Gate 4,R,,Down-Left,3,,,,,,
2026,AO,Penrith,W,QF3,Gate 4,Y,,Down-Left,4,,,,,,
2026,AO,Penrith,W,QF3,Gate 5,B,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,QF3,Gate 5,G,,Right-Up,2,,SPLIT,,,,
2026,AO,Penrith,W,QF3,Gate 5,R,,Right-Up,3,,FOLLOW,,,,
2026,AO,Penrith,W,QF3,Gate 5,Y,,Right-Up,4,,FOLLOW,,,,
2026,AO,Penrith,W,QF3,Course,B,,Roll,1,,,,,,
2026,AO,Penrith,W,QF3,Course,R,,Roll,2,,,,,,
2026,AO,Penrith,W,QF3,Course,G,,Roll,3,,,,,,
2026,AO,Penrith,W,QF3,Course,Y,,Roll,4,,,,,,
2026,AO,Penrith,W,QF3,Special,B,,Down-Right,1,,Down-Right,,,,
2026,AO,Penrith,W,QF3,Special,R,,Down-Left,2,,SPLIT,,,,
2026,AO,Penrith,W,QF3,Special,G,,Down-Left,3,,FOLLOW,,,,
2026,AO,Penrith,W,QF3,Special,Y,,Down-Right,4,,SPLIT,,,,
2026,AO,Penrith,W,QF3,Gate 7,B,,Down-Right,1,,,,,,
2026,AO,Penrith,W,QF3,Gate 7,R,,Down-Right,2,,,,,,
2026,AO,Penrith,W,QF3,Gate 7,Y,,Down-Right,3,,,,,,
2026,AO,Penrith,W,QF3,Gate 7,G,,Down-Right,4,,,,,,
2026,AO,Penrith,W,QF3,Finish,B,,Finish,1,1,,,,,
2026,AO,Penrith,W,QF3,Finish,R,,Finish,2,2,,,,,
2026,AO,Penrith,W,QF3,Finish,Y,,Finish,3,3,,,,,
2026,AO,Penrith,W,QF3,Finish,G,,Finish,4,4,,,,,
2026,AO,Penrith,W,QF4,Ramp,R,4,Assigned,,,,WOODS Kimberley,,,
2026,AO,Penrith,W,QF4,Ramp,G,3,Assigned,,,,FLORISSON Isabella,,,
2026,AO,Penrith,W,QF4,Ramp,Y,2,Assigned,,,,PANKOVA Zuzana,,,
2026,AO,Penrith,W,QF4,Ramp,B,1,Assigned,,,,MINAZOVA Alsu,,,
2026,AO,Penrith,W,QF4,Gate 1,R,,Left-Up,1,,Left-Up,,,,
2026,AO,Penrith,W,QF4,Gate 1,G,,Left-Up,2,,FOLLOW,,,,
2026,AO,Penrith,W,QF4,Gate 1,B,,Right-Up,3,,SPLIT,,,,
2026,AO,Penrith,W,QF4,Gate 1,Y,,Right-Up,4,,FOLLOW,,,,
2026,AO,Penrith,W,QF4,Gate 2,R,,Down-Left,1,,,,,,
2026,AO,Penrith,W,QF4,Gate 2,Y,,Down-Left,2,,,,,,
2026,AO,Penrith,W,QF4,Gate 2,B,,Down-Left,3,,,,,,
2026,AO,Penrith,W,QF4,Gate 2,G,,Down-Left,4,,,,,,
2026,AO,Penrith,W,QF4,Gate 3,R,,Down-Right,1,,,,,,
2026,AO,Penrith,W,QF4,Gate 3,Y,,Down-Right,2,,,,,,
